text,airline_sentiment_new_score
nacionalinternacionalno,0
dejarte,-1
facturar,0
destino,1
finalpor,-1
ser,1
residente,0
resul,0
consigue,1
compania,0
talla,0
salir,0
crisis,-1
mejorar,1
reputacion,0
imagen,0
head,0
of,0
felicidades,1
algun,-1
siglo,0
solo,-1
derecho,0
ba,0
pregunta,0
viajando,0
aeropuerto,0
barcelona,0
sala,0
vip,0
spanair,0
aeropuerto,0
barcelona,0
maria,0
ofertas,1
ryanair,0
ana,0
vamonos,1
londres,0
pequenas,0
servicio,0
desastre,-1
sentado,0
avion,0
esperando,-1
salir,0
amsterdam,0
madrid,0
paran,-1
darnos,1
idea,0
poner,1
usuariogente,0
simple,0
casualidad,1
level,0
iberia,0
loco,-1
cono,0
teneis,0
grupos,0
embarque,0
si,1
luego,-1
gente,0
salta,0
torera,0
hace,0
acabo,-1
lograrlo,1
quizas,1
temporal,0
gracias,1
opinion,1
mejores,1
pago,-1
euros,0
salida,0
emergencia,0
hago,0
checkin,1
puerta,0
embarque,0
cambian,-1
motiv,1
hola,0
creeis,1
llegaremos,0
cenar,0
familia,0
madrid,0
vuelo,0
ib,0
procedente,1
roma,0
horas,0
retraso,-1
contactar,0
dm,0
sigo,0
hablando,1
diario,0
si,1
dice,0
comunicarme,0
doy,0
si,1
visualizo,0
sistema,0
manda,0
formato,0
passbook,0
android,0
ios,0
puedo,1
ag,0
holaargentina,0
nerviosssss,0
ganas,1
argentinaconiberia,0
holaargentina,0
hola,0
iberia,0
boh,0
intento,1
vegas,0
granada,0
parece,0
demasiado,-1
dificil,0
man,0
aterrizando,1
l,0
madridbarajas,0
aviation,0
photography,0
airplane,0
landing,0
madrid,0
siguen,0
dar,0
solucion,1
solo,-1
perjudique,-1
usuario,0
partido,0
k,0
complica,-1
inicial,0
resolvemos,0
grande,1
equipo,0
iberia,0
cabeza,0
yaaaa,0
hero,0
selecciona,0
tecnicos,0
mantenimiento,1
aeronautico,0
tma,0
empleo,0
bueno,1
toco,0
salida,0
emergencia,0
puedo,1
ir,0
anchas,0
mala,-1
ryanair,0
probable,1
ryanair,0
permitira,1
volar,0
maleta,0
cabina,0
si,1
paga,1
suplemento,0
euros,0
via,0
numero,0
gran,1
maestro,0
permitido,1
sancionado,0
retweeted,0
comercio,1
ryanair,0
reclutara,0
oviedo,0
nuevos,1
tripulantes,0
cabina,0
rt,0
iberia,0
jatirado,0
esperamos,-1
disfrutes,1
vuelo,0
gran,1
viaje,0
felices,1
fiestas,1
redessociales,0
cincopalabras,0
iberia,0
perjudica,-1
cientos,0
usuarios,0
cancelar,-1
conexion,1
madrid,0
via,0
bonito,1
detalle,1
ponerle,1
nombre,0
don,0
horacio,0
echevarrieta,0
habria,1
mas,1
bonito,1
iberia,0
tenes,0
hacer,0
retuit,0
tuit,0
menuda,1
verguenza,-1
espero,-1
solucione,1
cuanto,0
gracioso,1
elangel,0
j,1
melendez,0
anunciandonos,0
casi,0
consternado,0
miniretraso,0
ib,0
q,0
veo,0
bien,1
vuelo,0
ryanair,0
madre,1
mia,1
linea,0
directa,1
ryanair,0
larga,1
lista,1
empresas,0
enganan,-1
via,0
retweeted,0
publico,0
tripulantes,0
cabina,0
denuncian,-1
ryanair,0
irregularidades,-1
fraude,-1
colombia,0
ofrecera,1
vuelos,0
adicionales,1
bogotamadrid,0
buenos,1
dias,0
acabo,-1
escribirles,0
dm,0
problemas,-1
facturar,0
maleta,0
gracias,1
economia,0
ryanair,0
registro,0
beneficio,1
millones,0
euros,0
primera,1
mitad,-1
ejercicio,0
fiscal,0
tambien,1
tantos,1
pasajeros,0
prioridad,1
quitan,-1
maleta,0
gracias,1
dar,0
informacion,1
incorrecta,-1
tfno,0
cancelaciones,-1
inexistente,-1
servicio,0
terrorista,-1
islamico,0
osama,0
bin,0
laden,0
trabajo,0
aerolinea,0
espanola,0
iberia,0
director,1
ventas,1
reembolsais,0
toda,0
reserva,1
solo,-1
vuelo,0
cancelado,-1
vale,0
ningun,-1
vuelo,0
ryanair,0
alcanza,0
meca,0
rigor,0
objetividad,1
particular,0
cruzada,0
cc,0
si,1
politica,0
asignacion,0
asientos,0
simplemente,0
ajetreos,0
pasajero,0
ag,0
ultimo,-1
post,0
primo,0
javi,0
duda,-1
amaba,1
hacia,0
fiesta,1
navidena,0
iberia,0
organizaba,0
l,0
unicos,1
criticados,0
difamados,-1
odiados,-1
aerolineas,0
argentinas,0
terrible,-1
llevo,1
meses,0
reclamando,-1
maleta,0
perdida,-1
dicen,0
correos,0
pueden,1
ser,1
leidos,0
dias,0
valija,0
perdidaunaverguenza,-1
juanita,0
decimos,0
holaeuropa,0
gracias,1
vamos,1
increible,1
rom,0
amiga,1
encontrado,1
oferta,1
ryanair,0
cagate,0
tal,0
vez,0
vamos,1
bruselas,0
finde,0
euros,0
cada,0
siii,0
primer,1
disco,0
escuche,0
espiritu,0
vino,0
si,1
ahi,0
pare,0
entienden,0
logico,0
cuenta,0
solo,-1
existen,0
vuelos,0
lvla,0
solucion,1
llego,1
compania,0
aunq,0
haces,0
viaje,0
larga,1
distancia,0
sales,0
avion,0
pesando,-1
kilos,0
mas,1
rico,1
muchas,1
gracias,1
notificacion,0
corre,-1
larioja,0
rebajas,1
llegan,1
viajes,0
iberia,0
air,0
europa,0
ofrecen,0
billetes,1
euros,0
joder,-1
espero,-1
error,-1
puntual,1
si,1
cagada,-1
gordas,-1
aqui,0
deseando,0
ser,1
ganadora,1
hacen,0
propaganda,0
ejemplo,0
mas,1
claro,1
macrismo,0
concepcion,1
puede,1
haber,1
anda,-1
mas,1
apuntar,0
lista,1
cosas,0
puta,-1
vida,1
fallan,-1
iberia,0
puro,1
iag,0
pasajeros,0
iag,0
transporto,0
millones,0
pasajeros,0
pasado,-1
ano,1
supone,0
aumento,1
an,0
ano,1
pasado,-1
ida,0
paris,0
vuelta,0
edimburgo,0
euros,0
respectivamente,0
iberia,0
espero,-1
mejor,1
despues,1
retraso,-1
horas,0
news,0
convocatoria,1
huelga,-1
trabajadores,0
grupo,0
iberia,0
dias,0
iberia,0
cumple,0
anos,1
volando,0
compania,0
aerea,0
irlandesa,0
ryanair,0
estudia,0
aceptar,1
tambien,1
sindicatos,0
auxiliares,0
vuelo,0
llevar,1
ryanair,0
retiene,-1
tres,0
horas,0
pasajeros,0
bordo,0
vuelo,0
londressevilla,0
nieve,0
via,0
razon,1
estan,0
pidiendo,0
tripulantes,0
cabina,0
experiencia,0
miedo,-1
iberia,0
plus,1
cumple,0
anos,1
queremos,1
celebrarlo,1
elige,0
numero,0
favorito,1
preparate,1
ganar,1
ib,0
lisboamadrid,0
deberia,0
haber,1
salido,0
salido,0
niebla,0
durado,0
elaccidente,-1
iberia,0
pasa,-1
help,0
please,0
si,1
viaja,0
pasajera,0
solicitud,0
asistencia,1
x,0
gracias,1
ryanair,0
dicho,0
hora,0
facture,0
sabia,1
tenia,0
facturar,0
conseguir,0
tarjeta,0
embarque,0
buemad,0
iberia,0
viaje,0
sola,-1
visitar,0
flia,0
festejar,1
cumple,0
nro,0
anos,1
munich,0
hermana,0
iberia,0
aerolinea,0
estrellas,0
une,1
buenos,1
airesmadrid,0
vuelos,0
directos,1
tener,0
cuenta,0
ar,0
si,1
caras,0
fitur,0
podemos,1
ir,0
igual,1
suerte,1
ryanair,0
ou,0
alsa,0
stan,0
baratos,1
xd,-1
fundador,0
vueling,0
murcianose,0
llama,0
carlos,0
munoz,0
socio,0
lazaro,0
rosuno,0
l,0
iberia,0
express,1
celebra,1
quinto,0
aniversario,1
oferta,1
plazas,0
euros,0
via,0
creo,-1
unica,1
persona,0
espana,0
todavia,0
retraso,-1
ryanair,0
informacion,1
cierta,0
mayor,0
frequencia,0
decada,0
ademas,1
irrel,0
jorge,0
flavio,0
bujanda,0
dir,0
arquitec,0
tecnologicas,0
helena,0
herrero,0
presidenta,0
consejera,1
delegada,0
aun,0
nudo,0
garganta,0
estomago,0
apretado,-1
corazon,1
hecho,1
trizas,0
ganas,1
seguir,0
llorando,-1
x,0
iberia,0
compro,-1
ar,0
linea,0
aerea,0
calidad,1
mediocre,-1
solo,-1
trae,0
desventajas,-1
sirve,0
mas,1
fin,1
acabo,-1
comprar,-1
numero,0
loteria,0
navidad,0
senor,0
vendiendo,0
vuelo,0
madridmelil,0
descuentos,0
iberia,0
express,1
madrid,0
super,1
barato,1
comprar,-1
enero,0
sweats,0
nervously,0
prefiero,1
feliz,1
navidad,0
generico,0
insulzo,-1
felices,1
fiestas,1
pasiensia,0
gracias,1
hacer,0
tan,0
facil,1
viajar,0
mascotas,0
gracias,1
tripulacion,0
amabilidad,1
creo,-1
relacionado,0
ib,0
plus,1
tampoco,-1
va,0
pan,0
pinta,0
solicito,0
devolucion,-1
pq,0
ventanilla,0
informaron,1
reclame,-1
pq,0
empresa,0
informa,1
haciendo,0
cosas,0
bien,1
comodidad,1
absoluta,1
cruzado,0
piernas,0
espacio,0
estirarme,0
merecen,0
pena,-1
fiasco,-1
poca,-1
profesionalidad,0
oferta,1
enganosa,-1
funciona,1
i,0
love,0
ryanair,0
alucino,-1
vuelos,0
ryanair,0
personalizacion,0
preguntes,0
asiento,0
publicidad,0
iberia,0
tendra,0
vuelos,0
semanales,0
mas,1
ruta,0
bogotamadrid,0
octubre,0
mismo,1
pense,0
vuelos,0
polonia,0
ryanair,0
dni,0
sacarlo,-1
increible,1
despues,1
pasa,-1
pasa,-1
ryanair,0
vueling,0
cabeza,0
retrasos,-1
aeropuertos,0
espanoles,0
via,0
necesito,-1
viajar,0
tubo,0
envio,1
cm,0
debo,0
facturarlo,0
seria,-1
precio,0
podria,1
ir,0
equipaje,0
mano,0
thanks,0
despues,1
volar,0
h,0
cuarto,0
cn,0
ryanair,0
claro,1
queremos,1
despues,1
sufrir,-1
telefonica,0
iberia,0
repsol,0
digo,0
alegre,1
ver,0
creidos,-1
reino,0
espana,0
hundiend,-1
cumpleanos,0
patrocinado,0
black,0
friday,0
ryanair,0
motivos,1
q,0
creo,-1
q,0
quizas,1
altura,1
deberia,0
ser,1
factor,0
seleccion,0
pue,0
saltando,0
losalpes,0
ryanair,0
torino,0
barcelona,0
pagina,0
iberia,0
express,1
sirve,0
intentando,1
comprar,-1
dos,0
vuelos,0
da,0
problema,-1
l,0
acabo,-1
ver,0
iberia,0
vorc,0
feliz,1
outlander,0
viajan,0
mas,1
mayoria,1
personas,0
actualidad,0
ryanair,0
estrenando,0
compania,0
ruta,0
flylevel,0
iberia,0
ilovemyjob,1
email,0
solo,-1
acepto,1
spam,0
dos,0
cosas,0
ryanair,0
skyscanner,0
tanqueta,0
si,1
vuelo,0
iberia,0
flightdeal,0
albuquerque,0
abq,0
rome,0
fco,0
usd,0
rt,0
w,0
iberia,0
holis,1
dejo,-1
mama,0
varada,1
barajas,0
incomunicada,-1
viene,0
llegara,1
navidad,0
buenas,1
tardes,0
viajo,0
sabado,0
xryvgo,0
bebe,1
ano,1
tarifa,0
equipaje,0
bulto,-1
cabina,0
pax,0
subiria,0
video,0
despega,0
iberia,0
mira,0
mergas,0
genial,1
suerte,1
triste,-1
experiencia,0
servicio,0
cliente,0
sorprende,1
muchisimo,1
hablo,1
gente,0
ryanair,0
saben,1
sobrecargo,0
imaginaria,0
ello,0
holacolombia,0
colombia,0
encantaria,1
viajar,0
espana,0
siguiendo,0
serie,0
empresas,0
dan,0
servicio,0
culo,-1
hoy,0
clasico,1
delayed,0
delayed,0
retrasamos,-1
luego,-1
espana,0
avion,0
sale,1
coooon,0
retrasoooo,-1
segunda,0
frente,1
iberia,0
xd,-1
si,1
queres,1
trabajar,0
iberia,0
da,0
oportunidad,1
tecnicos,0
aeronauticos,0
parecido,0
tr,0
estan,0
convocando,0
apuesto,1
senora,0
impertinentey,-1
podras,1
hacer,0
taxista,0
centro,1
caso,-1
comprado,-1
nuevo,1
billete,1
liquidado,0
ademas,1
penalizacion,-1
ma,0
teneis,0
pensado,0
arreglar,1
alguna,-1
vez,0
check,1
in,0
online,0
segunda,0
vez,0
menos,-1
mes,0
v,0
seguimos,0
exactamente,0
igual,1
dicen,0
buscando,-1
llames,0
hablar,1
agente,0
diciembre,0
nace,0
felicidades,1
hola,0
ayer,-1
cancelasteis,-1
vuelo,0
ib,0
causas,0
operativas,1
aeropuerto,0
supieron,0
explic,0
anos,1
parece,0
ayer,-1
felicidades,1
sigan,0
cada,0
vez,0
mejores,1
servicio,0
excelencia,1
cali,0
cada,0
dia,0
peor,-1
servicio,0
azafatas,0
hablan,1
mal,-1
cogen,0
maleta,0
bodega,0
luego,-1
huecos,-1
dent,0
iberia,0
nh,0
marcas,0
mas,1
autenticas,0
fiables,1
espanoles,0
viajes,0
aunque,-1
parezca,0
prehistorico,0
mejor,1
hace,0
funcionar,1
pagina,0
iberia,0
explorer,0
epoca,0
tecnologia,0
duele,-1
mas,1
mala,-1
publicidad,0
twett,0
hoja,0
puedes,1
encontrar,1
tiempo,0
tecnologia,0
tambien,1
hablar,1
familiaecha,0
vistazo,0
interesant,0
estimados,0
pueden,1
darme,1
fono,0
da,0
oficina,0
chile,0
noticia,0
positiva,1
aunque,-1
estadisticas,0
incorrectas,-1
adicion,0
iberia,0
logro,1
mismo,1
calculo,0
debeis,0
hacerlo,0
afecte,-1
grupos,0
solo,-1
grupo,0
sabeis,1
sobra,0
si,1
ryanair,0
seguros,0
medicos,0
companias,0
aereas,0
pueden,1
ir,0
ahi,0
colores,0
espana,0
iberia,0
mares,0
luna,0
foto,0
francia,0
casual,0
propagandas,0
iberia,0
comopueden,0
ser,1
tan,0
cipayos,0
mandado,0
dm,0
tocara,0
narices,0
trabajadores,0
vez,0
toquen,0
clientes,0
intentando,1
venderles,0
c,0
acabo,-1
ver,0
xinetes,0
lombos,0
cabalos,0
chamas,0
aterrar,-1
alvedro,0
despois,0
do,0
iberia,0
madrid,0
dais,0
ninguna,-1
solucion,1
dm,0
horas,0
maletas,0
companeros,0
equipajes,0
enti,0
hace,0
evitar,-1
polucion,-1
faltan,-1
puntos,0
ibe,0
ahi,0
acaba,-1
historia,0
pues,0
resulta,1
trabajan,0
ladrones,0
maletas,0
sido,0
abierta,1
sobran,0
motivos,1
volar,0
buenos,1
dias,0
ultimo,-1
luz,0
dia,0
iberia,0
avgeek,0
mira,0
plus,1
descuento,0
emision,1
billetes,1
avios,0
via,0
iberia,0
x,0
via,0
continuan,0
tomandome,0
pelo,0
responden,1
cualquier,0
cosa,0
leerme,0
tratamiento,1
vergonzo,-1
pipeline,0
tambien,1
llega,1
acuerdo,1
iberia,0
facilitar,-1
ndc,0
via,0
aerolite,0
max,0
mochila,0
ryanair,0
xxcm,0
permiso,1
cabina,0
mochila,0
equipaje,0
mano,0
luego,-1
quejamos,-1
sequia,0
amenaza,-1
pais,0
hola,0
acabo,-1
hacer,0
horas,0
vuelo,0
mejor,1
sido,0
asientos,0
nuevos,1
nueva,1
correcto,1
savion,0
comprat,0
asiento,0
per,0
sa,0
maleta,0
perque,0
li,0
sortia,0
barato,1
embarcarla,0
jajajaja,1
ryanair,0
win,1
montanas,0
paraisonatural,0
ninguna,-1
ayuda,1
despues,1
minutos,0
pasados,0
telefono,0
verguenza,-1
ano,1
disposicion,1
cliente,0
chat,0
linea,0
resolucion,0
problemas,-1
tradicion,0
conserva,0
mantiene,1
hace,0
tradicional,0
toda,0
flota,0
enhorabuena,0
felicidades,1
retweeted,0
karla,0
iberia,0
sanchez,0
chalco,0
mundo,0
servilismo,0
prensa,0
especializada,0
concentraciones,0
invierno,1
cuent,0
creado,0
perfil,0
tweets,0
escribiendo,0
solo,-1
samsung,0
regal,0
fuerza,1
bro,0
gusta,1
iberia,0
tampoco,-1
vuelo,0
santiago,0
madrid,0
mejores,1
experiencias,0
escribe,0
enseguida,1
publicas,0
twitter,0
indemniza,1
lamentable,-1
trato,0
dice,0
respecto,1
destino,1
solo,-1
click,0
prueba,0
suerte,1
holacolombia,0
destinos,1
europeos,0
mejor,1
precio,0
iberia,0
remodela,0
zona,0
vip,0
aeropuerto,0
madrid,0
muchas,1
comodidades,0
mensaje,0
piensen,0
suicidarse,-1
usando,0
low,1
cost,0
argentina,0
iberia,0
busca,-1
nuevos,1
pilotos,0
fte,0
jerez,0
falta,-1
profesionalidad,0
organizacion,1
asunto,0
recurrente,0
quitar,-1
maletas,0
cabina,0
necesita,-1
solucion,1
asi,0
asi,0
bajo,-1
avion,0
pasajero,0
harto,-1
esperar,-1
desembarcar,0
ocasiones,0
cosas,0
mas,1
hermosas,0
pasan,0
desapercibidas,-1
solamente,0
saber,1
apreciar,1
pequenos,0
momentos,0
ejemplo,0
trabajo,0
esclavo,-1
siglo,0
xxi,0
tripulantes,0
contratados,0
administrados,0
agencia,0
empleo,0
epa,0
avion,0
foto,0
iberia,0
ademas,1
conviasa,0
tampoco,-1
sirve,0
mierda,-1
suerte,1
pasajeros,0
vuelo,0
iberia,0
recibieron,1
samsung,0
galaxy,0
note,0
noteabordo,0
reglas,0
juego,1
pandemic,-1
iberia,0
via,0
anos,1
pasan,0
volando,0
dejan,-1
competir,1
ar,0
sacaron,0
ruta,0
barcelona,0
leve,0
vuelos,0
viajado,0
usando,0
avios,0
mas,1
euros,0
acumulan,-1
avios,0
tarjeta,0
iberia,0
venta,1
productos,0
cabina,0
supone,0
ingresos,0
anuales,0
ryanair,0
empleados,0
menos,-1
mal,-1
llama,0
flybondi,0
si,1
ryanair,0
iba,-1
complicar,-1
pronunciacion,0
verdad,1
hice,1
saber,1
momento,0
entregaron,1
ninguna,-1
solucion,1
finalmente,1
aburri,-1
insistir,-1
ciudad,0
panama,0
madrid,0
febrero,0
marzo,0
ida,0
vuelta,0
si,1
constancia,0
error,-1
d,0
tiran,-1
responsabilidad,1
ninguna,-1
empresa,0
resuelve,0
problema,-1
ayuda,1
cuarto,0
cambio,-1
horario,0
cada,0
vez,0
mas,1
tarde,-1
ryanairos,0
estais,0
superando,0
va,0
ver,0
q,0
meterlas,0
cajas,0
rigidas,-1
rigidas,-1
varios,0
viajes,0
pienso,0
vez,0
felicidades,1
tod,0
tan,0
buena,1
onda,1
fan,0
gente,0
detallista,1
precios,0
vuelos,0
nacionales,0
puta,-1
verguenza,-1
grandes,1
timadores,-1
primer,1
viaje,0
ano,1
adios,-1
milan,0
hola,0
madrid,0
gracias,1
elmundoes,0
ryanair,0
aplaza,-1
pago,-1
embarcar,0
maleta,0
mano,0
comite,0
empresa,0
iberia,0
convocado,0
huelga,-1
diciembre,0
perdais,0
articulo,0
decalogo,0
facil,1
ponene,0
subir,0
avion,0
iberia,0
nunca,-1
mas,1
mas,1
vuelos,0
ryanair,0
nunca,-1
ningun,-1
problema,-1
mas,1
vueling,0
castigo,-1
dia,0
si,1
dia,0
tb,0
dia,0
tuitero,0
pregunto,0
si,1
rico,1
trabajaba,0
poder,1
viajar,0
rico,1
gran,1
sueldo,0
iberia,0
selecciona,0
tecnicos,0
mantenimiento,1
aeronautico,0
tma,0
hola,0
muchachos,1
vuelo,0
mvd,0
mad,0
junio,0
ahi,0
bcn,0
tema,0
ahora,1
twix,0
golosinas,0
muffin,0
croissant,0
habia,1
comido,0
desayuno,0
vuelo,0
nueva,1
york,0
madr,0
dice,0
usted,0
nombre,0
apellido,0
acceden,1
iberia,0
plus,1
vuelo,0
sabiendo,1
h,0
harta,-1
q,0
quiten,-1
maleta,0
vuelos,0
luego,-1
entrar,0
encontrarme,1
sitio,0
libre,1
iberia,0
llegue,1
tarde,-1
holaargentina,0
puedo,1
decir,0
hola,0
necesito,-1
viajar,0
envio,1
capturas,0
pantalla,0
contando,0
romance,0
emanuela,0
pablo,0
comenzo,0
vuelo,0
nocturno,0
madri,0
iberiaibexmordor,0
queremos,1
venga,0
ibex,0
gracias,1
quita,-1
responsabilidad,1
siquiera,0
ayuda,1
siquiera,0
dign,1
hi,0
aqui,0
todas,0
rptas,-1
descargando,1
responsabilidades,0
servicio,0
contrate,1
vayan,0
web,0
iberia,0
consiguen,0
bueno,1
deberia,0
sorprender,1
honestamente,1
hace,0
recibia,1
tan,0
buen,1
trato,0
atenciones,1
aereo,0
comprar,-1
billetes,1
avios,0
permite,1
comprar,-1
bebes,1
indica,1
debe,0
llamarse,0
call,0
center,0
ysorpresa,0
cargo,-1
fantastico,1
ahora,1
dejan,-1
hablando,1
sola,-1
ole,0
atencion,1
cliente,0
iberia,0
perdio,-1
maleta,0
hace,0
dias,0
avisan,1
encuentran,1
peor,-1
servicio,0
cliente,0
jajajaja,1
cristina,0
sabes,1
carinosa,1
imagenes,0
rompes,0
alma,0
deseo,0
feliz,1
hombre,0
deja,-1
par,0
anos,1
aena,0
cuenta,0
aceleremos,0
comprar,-1
vuelos,0
baratos,1
viaje,0
iberia,0
ultimo,-1
articulo,0
grupo,0
genios,0
fascina,1
arte,1
viajar,0
creando,0
ser,1
hater,0
nivel,0
viajero,0
ryanair,0
pierde,-1
caso,-1
difamacion,-1
tres,0
pilotos,0
anos,1
iberia,0
huguey,0
anos,1
pasan,0
flecha,0
india,0
pesimismo,-1
permite,1
volar,0
caminar,0
muchas,1
gracias,1
recuperado,1
maleta,0
quedo,1
direccion,0
posibles,1
problemas,-1
futuro,1
teoria,0
caso,-1
caso,-1
iberia,0
ade,0
negocios,0
economia,0
mucha,1
gente,0
entendida,1
tema,0
ahi,0
ex,0
ryanair,0
wizz,0
air,0
gol,1
ceo,0
trabajaba,0
sky,0
ir,0
bien,1
si,1
si,1
tarda,-1
independencia,1
existido,0
mayoria,1
via,0
mu,0
cagaron,-1
iberia,0
segundo,0
gol,1
valdivia,1
palo,0
fosforo,0
resiste,0
mas,1
inte,0
fasssssstuoso,-1
caben,0
piernas,0
aerolinea,0
evitar,-1
falta,-1
ver,0
si,1
tambien,1
roban,-1
mal,-1
pesimo,-1
servicio,0
cliente,0
barajas,0
problema,-1
compra,-1
realice,0
pagina,0
web,0
llevabas,0
maleta,0
rigida,0
solo,-1
saber,1
si,1
servira,0
compre,-1
solo,-1
minutos,0
esperando,-1
oficina,0
ventas,1
cambiar,-1
billete,1
mientras,0
gente,0
iba,-1
pagar,1
primer,1
vuelo,0
jajaja,1
volado,0
veces,0
vuelos,0
comprados,-1
hola,0
dias,0
viajo,0
british,0
airways,0
madrid,0
nueva,1
york,0
regreso,-1
iberia,0
madrid,0
pue,0
dia,0
mas,1
espero,-1
impaciente,-1
llamada,0
iberia,0
escrito,0
varios,0
emails,0
responden,1
saludos,1
solo,-1
numeros,0
identificacion,0
guiones,0
espacios,0
vuelosuio,0
iberia,0
demorado,-1
hora,0
estimada,0
salida,0
confirme,1
aerolinea,0
telf,0
gracias,1
dios,0
iberia,0
soluciono,1
pagando,-1
dolares,0
embarco,0
dia,0
siguiente,0
x,0
pierdo,-1
mas,1
tiempo,0
denunciando,-1
rellenando,0
formulario,0
valor,1
monetario,0
tenia,0
bolsa,0
desapareci,-1
iberia,0
tambien,1
gusta,1
debate,0
perdida,-1
spanair,0
ver,0
iberia,0
preferencias,1
c,0
vamos,1
ver,0
cosas,0
vuelan,0
contestado,0
iberia,0
dariais,0
valida,0
gracias,1
cancelar,-1
vuelo,0
avisar,1
peor,-1
m,0
despues,1
quier,1
increible,1
extraviado,-1
maletas,0
den,0
respuesta,0
respecto,1
casi,0
semana,0
esperando,-1
cyber,0
monday,0
residente,0
solo,-1
trayecto,0
sinverguenzas,-1
tirarlas,0
rampa,0
subir,0
avion,0
holacolombia,0
hace,0
viajo,0
iberia,0
recuerdo,1
especial,1
viaje,0
servicio,0
viaje,0
colombia,0
espana,0
lunes,0
noviembre,0
vuelo,0
pm,0
llegue,1
bueno,1
ir,0
ryanair,0
manana,0
nadie,0
tocar,0
cojones,-1
solucionado,1
problema,-1
fallo,-1
web,0
telefono,0
revisar,0
cuenta,0
veo,0
qu,0
iberia,0
argentina,0
demuestra,-1
bajeza,0
mas,1
grande,1
industria,0
aeronatica,0
civil,0
cambio,-1
reservacion,0
mas,1
cos,0
ocurriendo,0
idea,0
iberia,0
express,1
imita,-1
renfe,0
lanza,1
billetes,1
euros,0
imposibles,-1
encontrar,1
via,0
iberia,0
peoor,-1
tupecitoo,0
si,1
avion,0
ec,0
iob,0
iberia,0
hablamos,1
dia,0
cierto,0
aytalento,0
lasubcontrata,-1
